community,region,country,latitude,longitude,type,scenario,resolution,unit,DATE,PMAT
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2091-12-01,3.62
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2092-01-01,-0.33
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2092-02-01,5.01
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2092-03-01,3.01
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2092-04-01,6.85
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2092-05-01,8.76
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2092-06-01,12.92
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2092-07-01,14.75
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2092-08-01,14.7
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2092-09-01,12.36
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2092-10-01,5.89
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2092-11-01,2.16
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2092-12-01,-0.59
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2093-01-01,3.89
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2093-02-01,5.94
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2093-03-01,2.7
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2093-04-01,3.81
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2093-05-01,9.68
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2093-06-01,15.57
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2093-07-01,16.5
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2093-08-01,16.69
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2093-09-01,13.86
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2093-10-01,9.96
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2093-11-01,2.21
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2093-12-01,0.78
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2094-01-01,6.47
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2094-02-01,-0.15
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2094-03-01,3.3
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2094-04-01,6.42
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2094-05-01,11.62
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2094-06-01,13.64
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2094-07-01,16.2
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2094-08-01,15.88
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2094-09-01,13.84
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2094-10-01,8.49
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2094-11-01,3.82
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2094-12-01,4.29
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2095-01-01,6.06
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2095-02-01,5.35
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2095-03-01,6.07
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2095-04-01,7.4
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2095-05-01,11.8
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2095-06-01,15.7
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2095-07-01,16.95
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2095-08-01,16.1
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2095-09-01,11.93
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2095-10-01,9.81
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2095-11-01,4.18
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2095-12-01,3.25
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2096-01-01,6.22
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2096-02-01,7.37
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2096-03-01,8.29
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2096-04-01,9.36
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2096-05-01,12.5
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2096-06-01,15.8
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2096-07-01,17.7
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2096-08-01,17.58
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2096-09-01,13.23
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2096-10-01,8.05
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2096-11-01,5.44
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2096-12-01,1.29
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2097-01-01,1.87
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2097-02-01,3.22
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2097-03-01,1.25
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2097-04-01,8.75
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2097-05-01,10.62
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2097-06-01,14.81
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2097-07-01,16.97
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2097-08-01,16.25
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2097-09-01,13.84
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2097-10-01,9.09
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2097-11-01,2.1
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2097-12-01,3.02
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2098-01-01,4.52
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2098-02-01,1.77
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2098-03-01,5.08
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2098-04-01,7.34
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2098-05-01,11.09
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2098-06-01,14.72
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2098-07-01,17.48
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2098-08-01,16.96
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2098-09-01,13.5
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2098-10-01,11.2
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2098-11-01,6.41
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2098-12-01,5.09
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2099-01-01,2.2
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2099-02-01,2.72
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2099-03-01,8.05
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2099-04-01,8.29
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2099-05-01,12.31
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2099-06-01,16.48
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2099-07-01,18.91
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2099-08-01,17.17
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2099-09-01,14.04
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2099-10-01,8.81
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2099-11-01,6.98
Yakutat,Alaska,US,59.547,-139.727,Temperature,rcp60,2km,C,2099-12-01,6.61
