"","pond_name","Decade","Scenario","Model","month","mean_med_temp"
"1414","TIS","2090s","8.5","CRD85",10,20.4818842179392
"1415","TIS","2090s","8.5","CRD85",11,16.6061826683572
"1416","TIS","2090s","8.5","CRD85",12,14.077930110283
"1417","TIS","Other","4.5","CRD45",1,5.62120575935198
"1418","TIS","Other","4.5","CRD45",2,5.15058058902159
"1419","TIS","Other","4.5","CRD45",3,4.68381369185689
"1420","TIS","Other","4.5","CRD45",4,6.9023689055753
"1421","TIS","Other","4.5","CRD45",5,9.85263695792867
"1422","TIS","Other","4.5","CRD45",6,12.5360562867009
"1423","TIS","Other","4.5","CRD45",7,14.3954361204787
"1424","TIS","Other","4.5","CRD45",8,15.1460488499197
"1425","TIS","Other","4.5","CRD45",9,14.2192591431434
"1426","TIS","Other","4.5","CRD45",10,11.9608691964459
"1427","TIS","Other","4.5","CRD45",11,8.91511929412485
"1428","TIS","Other","4.5","CRD45",12,6.88407702051677
"1429","TIS","Other","8.5","CRD85",1,6.83038258558312
"1430","TIS","Other","8.5","CRD85",2,5.53088993957703
"1431","TIS","Other","8.5","CRD85",3,5.89399314050317
"1432","TIS","Other","8.5","CRD85",4,7.38496303462798
"1433","TIS","Other","8.5","CRD85",5,10.5329758972788
"1434","TIS","Other","8.5","CRD85",6,13.1252959677676
"1435","TIS","Other","8.5","CRD85",7,15.6186370756696
"1436","TIS","Other","8.5","CRD85",8,16.0579649105408
"1437","TIS","Other","8.5","CRD85",9,15.1170188329692
"1438","TIS","Other","8.5","CRD85",10,14.5080371238875
"1439","TIS","Other","8.5","CRD85",11,11.1636687528819
"1440","TIS","Other","8.5","CRD85",12,8.59246811300767
"1441","UBP1","2030s","4.5","YF45",1,4.1822101479478
"1442","UBP1","2030s","4.5","YF45",2,4.0987179962817
"1443","UBP1","2030s","4.5","YF45",3,3.1344547248507
"1444","UBP1","2030s","4.5","YF45",4,4.35872715257253
"1445","UBP1","2030s","4.5","YF45",5,7.26844611040474
"1446","UBP1","2030s","4.5","YF45",6,10.4582512303517
"1447","UBP1","2030s","4.5","YF45",7,13.2890372631367
"1448","UBP1","2030s","4.5","YF45",8,14.6310420838896
"1449","UBP1","2030s","4.5","YF45",9,13.6696826449604
"1450","UBP1","2030s","4.5","YF45",10,11.2552718502771
"1451","UBP1","2030s","4.5","YF45",11,7.53260013430804
"1452","UBP1","2030s","4.5","YF45",12,5.98361828062779
"1453","UBP1","2030s","8.5","YF85",1,-0.203417735706026
"1454","UBP1","2030s","8.5","YF85",2,-0.560711591079338
"1455","UBP1","2030s","8.5","YF85",3,0.350122494760428
"1456","UBP1","2030s","8.5","YF85",4,2.81462835566995
"1457","UBP1","2030s","8.5","YF85",5,6.05161421516703
"1458","UBP1","2030s","8.5","YF85",6,9.81003239625302
"1459","UBP1","2030s","8.5","YF85",7,12.8912709891204
"1460","UBP1","2030s","8.5","YF85",8,14.1998471440505
"1461","UBP1","2030s","8.5","YF85",9,13.3305219499092
"1462","UBP1","2030s","8.5","YF85",10,10.1761866654728
"1463","UBP1","2030s","8.5","YF85",11,5.54839247158074
"1464","UBP1","2030s","8.5","YF85",12,2.19256563970024
"1465","UBP1","2060s","4.5","YF45",1,5.88638052659854
"1466","UBP1","2060s","4.5","YF45",2,5.13300446798799
"1467","UBP1","2060s","4.5","YF45",3,4.60658604568546
"1468","UBP1","2060s","4.5","YF45",4,7.04460655048016
"1469","UBP1","2060s","4.5","YF45",5,9.99434056967159
"1470","UBP1","2060s","4.5","YF45",6,12.5248648457818
"1471","UBP1","2060s","4.5","YF45",7,15.0183229137167
"1472","UBP1","2060s","4.5","YF45",8,15.856045085802
"1473","UBP1","2060s","4.5","YF45",9,14.8601682302752
"1474","UBP1","2060s","4.5","YF45",10,12.6423647246541
"1475","UBP1","2060s","4.5","YF45",11,9.39029921487847
"1476","UBP1","2060s","4.5","YF45",12,7.03700095358812
"1477","UBP1","2060s","8.5","YF85",1,1.17907278007606
"1478","UBP1","2060s","8.5","YF85",2,1.4109639932698
"1479","UBP1","2060s","8.5","YF85",3,2.10379364441576
"1480","UBP1","2060s","8.5","YF85",4,4.4018894026994
"1481","UBP1","2060s","8.5","YF85",5,7.63094527147429
"1482","UBP1","2060s","8.5","YF85",6,11.4787031654727
"1483","UBP1","2060s","8.5","YF85",7,14.5894196638306
"1484","UBP1","2060s","8.5","YF85",8,15.7784247562343
"1485","UBP1","2060s","8.5","YF85",9,14.7117861252456
"1486","UBP1","2060s","8.5","YF85",10,11.8215969301457
"1487","UBP1","2060s","8.5","YF85",11,7.68978571220616
"1488","UBP1","2060s","8.5","YF85",12,3.74575753640692
"1489","UBP1","2090s","4.5","YF45",1,7.20645466163312
"1490","UBP1","2090s","4.5","YF45",2,5.82775079677349
"1491","UBP1","2090s","4.5","YF45",3,5.62824580442646
"1492","UBP1","2090s","4.5","YF45",4,7.96217116599252
"1493","UBP1","2090s","4.5","YF45",5,10.6787491518282
"1494","UBP1","2090s","4.5","YF45",6,13.5172408562354
"1495","UBP1","2090s","4.5","YF45",7,16.0119655268932
"1496","UBP1","2090s","4.5","YF45",8,17.1591324835401
"1497","UBP1","2090s","4.5","YF45",9,15.9533897142438
"1498","UBP1","2090s","4.5","YF45",10,13.7500086664724
"1499","UBP1","2090s","4.5","YF45",11,10.7943604864695
"1500","UBP1","2090s","4.5","YF45",12,9.20075771061229
"1501","UBP1","2090s","8.5","YF85",1,2.88557540419398
"1502","UBP1","2090s","8.5","YF85",2,2.62874834142718
"1503","UBP1","2090s","8.5","YF85",3,3.52387781649924
"1504","UBP1","2090s","8.5","YF85",4,5.81438916201796
"1505","UBP1","2090s","8.5","YF85",5,9.09586908041772
"1506","UBP1","2090s","8.5","YF85",6,12.9613384188922
"1507","UBP1","2090s","8.5","YF85",7,15.9679099725053
"1508","UBP1","2090s","8.5","YF85",8,17.1721798649792
"1509","UBP1","2090s","8.5","YF85",9,16.1863903029919
"1510","UBP1","2090s","8.5","YF85",10,13.2322358173205
"1511","UBP1","2090s","8.5","YF85",11,9.03695752664715
"1512","UBP1","2090s","8.5","YF85",12,5.28514977318793
"1513","UBP1","Other","4.5","YF45",1,4.26496503475908
"1514","UBP1","Other","4.5","YF45",2,3.76592443739904
"1515","UBP1","Other","4.5","YF45",3,3.22908097692099
"1516","UBP1","Other","4.5","YF45",4,5.11536846767823
"1517","UBP1","Other","4.5","YF45",5,8.36341260800079
"1518","UBP1","Other","4.5","YF45",6,11.3605562122811
"1519","UBP1","Other","4.5","YF45",7,13.767169084014
"1520","UBP1","Other","4.5","YF45",8,14.8297205676212
"1521","UBP1","Other","4.5","YF45",9,13.7226180714325
"1522","UBP1","Other","4.5","YF45",10,11.344204204414
"1523","UBP1","Other","4.5","YF45",11,7.86617326911343
"1524","UBP1","Other","4.5","YF45",12,5.64549383828094
"1525","UBP1","Other","8.5","YF85",1,0.89531357570071
"1526","UBP1","Other","8.5","YF85",2,0.617422178530083
"1527","UBP1","Other","8.5","YF85",3,1.46811732448739
"1528","UBP1","Other","8.5","YF85",4,3.82049418322173
"1529","UBP1","Other","8.5","YF85",5,7.2935230268002
"1530","UBP1","Other","8.5","YF85",6,10.9669537283142
"1531","UBP1","Other","8.5","YF85",7,13.8931399534377
"1532","UBP1","Other","8.5","YF85",8,14.9523728481805
"1533","UBP1","Other","8.5","YF85",9,13.7734001312617
"1534","UBP1","Other","8.5","YF85",10,10.7600720452387
"1535","UBP1","Other","8.5","YF85",11,6.59423178519922
"1536","UBP1","Other","8.5","YF85",12,3.05731034164779
"1537","UBP2","2030s","4.5","YF45",1,4.44997165034648
"1538","UBP2","2030s","4.5","YF45",2,4.35763234998905
"1539","UBP2","2030s","4.5","YF45",3,3.4073436215608
"1540","UBP2","2030s","4.5","YF45",4,4.62876149445751
"1541","UBP2","2030s","4.5","YF45",5,7.53451147888589
"1542","UBP2","2030s","4.5","YF45",6,10.7250146692774
"1543","UBP2","2030s","4.5","YF45",7,13.5571005172277
"1544","UBP2","2030s","4.5","YF45",8,14.9040525373073
"1545","UBP2","2030s","4.5","YF45",9,13.9292551749505
"1546","UBP2","2030s","4.5","YF45",10,11.5287393353191
"1547","UBP2","2030s","4.5","YF45",11,7.80368168135319
"1548","UBP2","2030s","4.5","YF45",12,6.24657078244524
"1549","UBP2","2030s","8.5","YF85",1,0.0621970365779482
"1550","UBP2","2030s","8.5","YF85",2,-0.288109045792575
"1551","UBP2","2030s","8.5","YF85",3,0.605851519497536
"1552","UBP2","2030s","8.5","YF85",4,3.07506360129836
"1553","UBP2","2030s","8.5","YF85",5,6.30817085414756
"1554","UBP2","2030s","8.5","YF85",6,10.0734810164599
"1555","UBP2","2030s","8.5","YF85",7,13.1613093637648
"1556","UBP2","2030s","8.5","YF85",8,14.4784687763374
"1557","UBP2","2030s","8.5","YF85",9,13.5920369632136
"1558","UBP2","2030s","8.5","YF85",10,10.4349091211876
"1559","UBP2","2030s","8.5","YF85",11,5.80657712072242
"1560","UBP2","2030s","8.5","YF85",12,2.45837586048882
"1561","UBP2","2060s","4.5","YF45",1,6.16378560285313
"1562","UBP2","2060s","4.5","YF45",2,5.40374393014688
"1563","UBP2","2060s","4.5","YF45",3,4.87075496174449
"1564","UBP2","2060s","4.5","YF45",4,7.31391581728417
"1565","UBP2","2060s","4.5","YF45",5,10.2624270972627
"1566","UBP2","2060s","4.5","YF45",6,12.7933407195852
"1567","UBP2","2060s","4.5","YF45",7,15.2904448544731
"1568","UBP2","2060s","4.5","YF45",8,16.1307851634256
"1569","UBP2","2060s","4.5","YF45",9,15.1366638892383
"1570","UBP2","2060s","4.5","YF45",10,12.9205369757053
"1571","UBP2","2060s","4.5","YF45",11,9.66469281436592
"1572","UBP2","2060s","4.5","YF45",12,7.30925392909194
"1573","UBP2","2060s","8.5","YF85",1,1.42647642992491
"1574","UBP2","2060s","8.5","YF85",2,1.66248699263901
"1575","UBP2","2060s","8.5","YF85",3,2.36496164831525
"1576","UBP2","2060s","8.5","YF85",4,4.66804923499422
"1577","UBP2","2060s","8.5","YF85",5,7.89859919426698
"1578","UBP2","2060s","8.5","YF85",6,11.7429614120543
"1579","UBP2","2060s","8.5","YF85",7,14.8422026244407
"1580","UBP2","2060s","8.5","YF85",8,16.0400048090916
"1581","UBP2","2060s","8.5","YF85",9,14.9777490974002
"1582","UBP2","2060s","8.5","YF85",10,12.0746504164045
"1583","UBP2","2060s","8.5","YF85",11,7.95570336589993
"1584","UBP2","2060s","8.5","YF85",12,4.00855551119188
"1585","UBP2","2090s","4.5","YF45",1,7.46669863459816
"1586","UBP2","2090s","4.5","YF45",2,6.08930500818743
"1587","UBP2","2090s","4.5","YF45",3,5.89124614430945
"1588","UBP2","2090s","4.5","YF45",4,8.22874625114745
"1589","UBP2","2090s","4.5","YF45",5,10.9545009172224
"1590","UBP2","2090s","4.5","YF45",6,13.7822359878405
"1591","UBP2","2090s","4.5","YF45",7,16.2792869120085
"1592","UBP2","2090s","4.5","YF45",8,17.4354362219511
"1593","UBP2","2090s","4.5","YF45",9,16.2227149855395
"1594","UBP2","2090s","4.5","YF45",10,14.0166874631036
"1595","UBP2","2090s","4.5","YF45",11,11.0650409952214
"1596","UBP2","2090s","4.5","YF45",12,9.46748020031131
"1597","UBP2","2090s","8.5","YF85",1,3.14753546855253
"1598","UBP2","2090s","8.5","YF85",2,2.89119524594658
"1599","UBP2","2090s","8.5","YF85",3,3.78740262467705
"1600","UBP2","2090s","8.5","YF85",4,6.0902451033456
"1601","UBP2","2090s","8.5","YF85",5,9.36544942991243
"1602","UBP2","2090s","8.5","YF85",6,13.2230368506703
"1603","UBP2","2090s","8.5","YF85",7,16.221954901322
"1604","UBP2","2090s","8.5","YF85",8,17.4316518084122
"1605","UBP2","2090s","8.5","YF85",9,16.4388956040171
"1606","UBP2","2090s","8.5","YF85",10,13.5031525579603
"1607","UBP2","2090s","8.5","YF85",11,9.29221800548268
"1608","UBP2","2090s","8.5","YF85",12,5.55049812276841
"1609","UBP2","Other","4.5","YF45",1,4.53029560296227
"1610","UBP2","Other","4.5","YF45",2,4.01966024842221
"1611","UBP2","Other","4.5","YF45",3,3.50954472420803
"1612","UBP2","Other","4.5","YF45",4,5.4245421015619
"1613","UBP2","Other","4.5","YF45",5,8.63460280994563
"1614","UBP2","Other","4.5","YF45",6,11.6368929813565
"1615","UBP2","Other","4.5","YF45",7,14.0364554997302
"1616","UBP2","Other","4.5","YF45",8,15.0962629949263
"1617","UBP2","Other","4.5","YF45",9,13.9728746597982
"1618","UBP2","Other","4.5","YF45",10,11.6066954268069
"1619","UBP2","Other","4.5","YF45",11,8.11379611055669
"1620","UBP2","Other","4.5","YF45",12,5.90425383995643
"1621","UBP2","Other","8.5","YF85",1,1.1570802398524
"1622","UBP2","Other","8.5","YF85",2,0.862189519279831
"1623","UBP2","Other","8.5","YF85",3,1.74568649272911
"1624","UBP2","Other","8.5","YF85",4,4.11839321768085
"1625","UBP2","Other","8.5","YF85",5,7.55984728664654
"1626","UBP2","Other","8.5","YF85",6,11.2402251639196
"1627","UBP2","Other","8.5","YF85",7,14.1557844567542
"1628","UBP2","Other","8.5","YF85",8,15.2151266027599
"1629","UBP2","Other","8.5","YF85",9,14.0175057700466
"1630","UBP2","Other","8.5","YF85",10,11.0207946552725
"1631","UBP2","Other","8.5","YF85",11,6.83491654682566
"1632","UBP2","Other","8.5","YF85",12,3.31512291540194
"1633","UBP3","2030s","4.5","YF45",1,4.48287907271052
"1634","UBP3","2030s","4.5","YF45",2,4.40186655618257
"1635","UBP3","2030s","4.5","YF45",3,3.44243195469805
"1636","UBP3","2030s","4.5","YF45",4,4.67789842605966
"1637","UBP3","2030s","4.5","YF45",5,7.58072691084588
"1638","UBP3","2030s","4.5","YF45",6,10.7670824519827
"1639","UBP3","2030s","4.5","YF45",7,13.5940233394998
"1640","UBP3","2030s","4.5","YF45",8,14.9396869531521
"1641","UBP3","2030s","4.5","YF45",9,13.9785055152634
"1642","UBP3","2030s","4.5","YF45",10,11.5647736341092
"1643","UBP3","2030s","4.5","YF45",11,7.84791445711621
"1644","UBP3","2030s","4.5","YF45",12,6.29095537831483
"1645","UBP3","2030s","8.5","YF85",1,0.101998744827638
"1646","UBP3","2030s","8.5","YF85",2,-0.250863557103759
"1647","UBP3","2030s","8.5","YF85",3,0.649470873066537
"1648","UBP3","2030s","8.5","YF85",4,3.11948691799329
"1649","UBP3","2030s","8.5","YF85",5,6.3538044935468
"1650","UBP3","2030s","8.5","YF85",6,10.1280706305728
"1651","UBP3","2030s","8.5","YF85",7,13.20685036362
"1652","UBP3","2030s","8.5","YF85",8,14.5126922627668
"1653","UBP3","2030s","8.5","YF85",9,13.6314772895494
"1654","UBP3","2030s","8.5","YF85",10,10.4784720335153
"1655","UBP3","2030s","8.5","YF85",11,5.85223423045595
"1656","UBP3","2030s","8.5","YF85",12,2.49390332165293
"1657","UBP3","2060s","4.5","YF45",1,6.20235679050658
"1658","UBP3","2060s","4.5","YF45",2,5.44057350303246
"1659","UBP3","2060s","4.5","YF45",3,4.90963412496392
"1660","UBP3","2060s","4.5","YF45",4,7.35989648855297
"1661","UBP3","2060s","4.5","YF45",5,10.3053846970376
"1662","UBP3","2060s","4.5","YF45",6,12.8348934208854
"1663","UBP3","2060s","4.5","YF45",7,15.3175849081861
"1664","UBP3","2060s","4.5","YF45",8,16.1700576370786
"1665","UBP3","2060s","4.5","YF45",9,15.1842358497788
"1666","UBP3","2060s","4.5","YF45",10,12.9513880828032
"1667","UBP3","2060s","4.5","YF45",11,9.69730291350356
"1668","UBP3","2060s","4.5","YF45",12,7.35502660795811
"1669","UBP3","2060s","8.5","YF85",1,1.47036425898008
"1670","UBP3","2060s","8.5","YF85",2,1.71513370032851
"1671","UBP3","2060s","8.5","YF85",3,2.40837210523644
"1672","UBP3","2060s","8.5","YF85",4,4.71361735030625
"1673","UBP3","2060s","8.5","YF85",5,7.94512978464868
"1674","UBP3","2060s","8.5","YF85",6,11.7964789311914
"1675","UBP3","2060s","8.5","YF85",7,14.8764988805299
"1676","UBP3","2060s","8.5","YF85",8,16.0769012946446
"1677","UBP3","2060s","8.5","YF85",9,15.0043768331591
"1678","UBP3","2060s","8.5","YF85",10,12.124774836802
"1679","UBP3","2060s","8.5","YF85",11,7.99716258789817
"1680","UBP3","2060s","8.5","YF85",12,4.04717221357787
"1681","UBP3","2090s","4.5","YF45",1,7.51214419955216
"1682","UBP3","2090s","4.5","YF45",2,6.13956651402943
"1683","UBP3","2090s","4.5","YF45",3,5.93959582886998
"1684","UBP3","2090s","4.5","YF45",4,8.27433134694378
"1685","UBP3","2090s","4.5","YF45",5,10.9941956689983
"1686","UBP3","2090s","4.5","YF45",6,13.8147851422285
"1687","UBP3","2090s","4.5","YF45",7,16.322340594872
"1688","UBP3","2090s","4.5","YF45",8,17.4640114095306
"1689","UBP3","2090s","4.5","YF45",9,16.2691253704057
"1690","UBP3","2090s","4.5","YF45",10,14.0538050415022
"1691","UBP3","2090s","4.5","YF45",11,11.1099219578615
"1692","UBP3","2090s","4.5","YF45",12,9.50851794499282
"1693","UBP3","2090s","8.5","YF85",1,3.18736093649483
"1694","UBP3","2090s","8.5","YF85",2,2.93912914035084
"1695","UBP3","2090s","8.5","YF85",3,3.83279757966821
"1696","UBP3","2090s","8.5","YF85",4,6.12366303333389
"1697","UBP3","2090s","8.5","YF85",5,9.40544050748052
"1698","UBP3","2090s","8.5","YF85",6,13.2532675236242
"1699","UBP3","2090s","8.5","YF85",7,16.2621353484005
"1700","UBP3","2090s","8.5","YF85",8,17.4733126777312
"1701","UBP3","2090s","8.5","YF85",9,16.4999506031111
"1702","UBP3","2090s","8.5","YF85",10,13.5499486905568
"1703","UBP3","2090s","8.5","YF85",11,9.33574619309729
"1704","UBP3","2090s","8.5","YF85",12,5.59355485374329
"1705","UBP3","Other","4.5","YF45",1,4.57471804330932
"1706","UBP3","Other","4.5","YF45",2,4.0922572231382
"1707","UBP3","Other","4.5","YF45",3,3.53457948984738
"1708","UBP3","Other","4.5","YF45",4,5.44084529800237
"1709","UBP3","Other","4.5","YF45",5,8.74339029852128
"1710","UBP3","Other","4.5","YF45",6,11.6827781332251
"1711","UBP3","Other","4.5","YF45",7,14.0960490438571
"1712","UBP3","Other","4.5","YF45",8,15.1637832568892
"1713","UBP3","Other","4.5","YF45",9,14.0359336355903
"1714","UBP3","Other","4.5","YF45",10,11.6335808089927
"1715","UBP3","Other","4.5","YF45",11,8.13031027571782
"1716","UBP3","Other","4.5","YF45",12,5.89117628935521
"1717","UBP3","Other","8.5","YF85",1,1.19585405190962
"1718","UBP3","Other","8.5","YF85",2,0.93261549410602
"1719","UBP3","Other","8.5","YF85",3,1.76742135460293
"1720","UBP3","Other","8.5","YF85",4,4.13729260637048
"1721","UBP3","Other","8.5","YF85",5,7.67240636334082
"1722","UBP3","Other","8.5","YF85",6,11.2814046208493
"1723","UBP3","Other","8.5","YF85",7,14.2099450929492
"1724","UBP3","Other","8.5","YF85",8,15.2778987767337
"1725","UBP3","Other","8.5","YF85",9,14.0774737303404
"1726","UBP3","Other","8.5","YF85",10,11.0435833729428
"1727","UBP3","Other","8.5","YF85",11,6.84997675596983
"1728","UBP3","Other","8.5","YF85",12,3.30163767651205
"1729","UBP4","2030s","4.5","YF45",1,5.24902412143342
"1730","UBP4","2030s","4.5","YF45",2,5.16810981399315
"1731","UBP4","2030s","4.5","YF45",3,4.21410099657593
"1732","UBP4","2030s","4.5","YF45",4,5.43568993043479
"1733","UBP4","2030s","4.5","YF45",5,8.34613510265735
"1734","UBP4","2030s","4.5","YF45",6,11.531814157494
"1735","UBP4","2030s","4.5","YF45",7,14.3587980542144
"1736","UBP4","2030s","4.5","YF45",8,15.697022281658
"1737","UBP4","2030s","4.5","YF45",9,14.7447500026664
"1738","UBP4","2030s","4.5","YF45",10,12.3239208621874
"1739","UBP4","2030s","4.5","YF45",11,8.5976640626442
"1740","UBP4","2030s","4.5","YF45",12,7.05919175629615
"1741","UBP4","2030s","8.5","YF85",1,0.871451414512816
"1742","UBP4","2030s","8.5","YF85",2,0.506507497604919
"1743","UBP4","2030s","8.5","YF85",3,1.41322939259231
"1744","UBP4","2030s","8.5","YF85",4,3.88196258496624
"1745","UBP4","2030s","8.5","YF85",5,7.11718943076161
"1746","UBP4","2030s","8.5","YF85",6,10.8991291390527
"1747","UBP4","2030s","8.5","YF85",7,13.9705671418934
"1748","UBP4","2030s","8.5","YF85",8,15.2774857076046
"1749","UBP4","2030s","8.5","YF85",9,14.4081842552867
"1750","UBP4","2030s","8.5","YF85",10,11.2435851085505
"1751","UBP4","2030s","8.5","YF85",11,6.61821319648114
"1752","UBP4","2030s","8.5","YF85",12,3.26596620133019
"1753","UBP4","2060s","4.5","YF45",1,6.96760925254781
"1754","UBP4","2060s","4.5","YF45",2,6.20266475570951
"1755","UBP4","2060s","4.5","YF45",3,5.66107766901799
"1756","UBP4","2060s","4.5","YF45",4,8.11876116905483
"1757","UBP4","2060s","4.5","YF45",5,11.0756769679459
"1758","UBP4","2060s","4.5","YF45",6,13.5921687638545
"1759","UBP4","2060s","4.5","YF45",7,16.0931188182673
"1760","UBP4","2060s","4.5","YF45",8,16.9383692610831
"1761","UBP4","2060s","4.5","YF45",9,15.9382346224931
"1762","UBP4","2060s","4.5","YF45",10,13.7211002605522
"1763","UBP4","2060s","4.5","YF45",11,10.4598471484543
"1764","UBP4","2060s","4.5","YF45",12,8.1120158735215
"1765","UBP4","2060s","8.5","YF85",1,2.24284468344525
"1766","UBP4","2060s","8.5","YF85",2,2.48160603695541
"1767","UBP4","2060s","8.5","YF85",3,3.17717919412111
"1768","UBP4","2060s","8.5","YF85",4,5.48089375126467
"1769","UBP4","2060s","8.5","YF85",5,8.71143836551699
"1770","UBP4","2060s","8.5","YF85",6,12.5520948658392
"1771","UBP4","2060s","8.5","YF85",7,15.6615120854302
"1772","UBP4","2060s","8.5","YF85",8,16.8427094672558
"1773","UBP4","2060s","8.5","YF85",9,15.7792485587217
"1774","UBP4","2060s","8.5","YF85",10,12.8988882843337
"1775","UBP4","2060s","8.5","YF85",11,8.76448531004694
"1776","UBP4","2060s","8.5","YF85",12,4.82137953787777
"1777","UBP4","2090s","4.5","YF45",1,8.26650448967472
"1778","UBP4","2090s","4.5","YF45",2,6.90877921260811
"1779","UBP4","2090s","4.5","YF45",3,6.70403380342885
"1780","UBP4","2090s","4.5","YF45",4,9.03446803209215
"1781","UBP4","2090s","4.5","YF45",5,11.760555072762
"1782","UBP4","2090s","4.5","YF45",6,14.5983245209678
"1783","UBP4","2090s","4.5","YF45",7,17.0855025426803
"1784","UBP4","2090s","4.5","YF45",8,18.2340897950058
"1785","UBP4","2090s","4.5","YF45",9,17.020282059956
"1786","UBP4","2090s","4.5","YF45",10,14.8145698815972
"1787","UBP4","2090s","4.5","YF45",11,11.8685752228578
"1788","UBP4","2090s","4.5","YF45",12,10.2637034685854
"1789","UBP4","2090s","8.5","YF85",1,3.96374101045177
"1790","UBP4","2090s","8.5","YF85",2,3.71048913767447
"1791","UBP4","2090s","8.5","YF85",3,4.60060515013583
"1792","UBP4","2090s","8.5","YF85",4,6.88591774556474
"1793","UBP4","2090s","8.5","YF85",5,10.1721356738955
"1794","UBP4","2090s","8.5","YF85",6,14.0196503448664
"1795","UBP4","2090s","8.5","YF85",7,17.0413407234848
"1796","UBP4","2090s","8.5","YF85",8,18.2392891015322
"1797","UBP4","2090s","8.5","YF85",9,17.2626681376135
"1798","UBP4","2090s","8.5","YF85",10,14.3068853344392
"1799","UBP4","2090s","8.5","YF85",11,10.103335876541
"1800","UBP4","2090s","8.5","YF85",12,6.35049173351383
"1801","UBP4","Other","4.5","YF45",1,5.3311972051814
"1802","UBP4","Other","4.5","YF45",2,4.84965652082047
"1803","UBP4","Other","4.5","YF45",3,4.31121949676875
"1804","UBP4","Other","4.5","YF45",4,6.19307430611393
"1805","UBP4","Other","4.5","YF45",5,9.42670925791277
"1806","UBP4","Other","4.5","YF45",6,12.4421580224185
"1807","UBP4","Other","4.5","YF45",7,14.8619533726792
"1808","UBP4","Other","4.5","YF45",8,15.9292956449623
"1809","UBP4","Other","4.5","YF45",9,14.7986007767079
"1810","UBP4","Other","4.5","YF45",10,12.3434969871283
"1811","UBP4","Other","4.5","YF45",11,8.92770884304783
"1812","UBP4","Other","4.5","YF45",12,6.69828610926359
"1813","UBP4","Other","8.5","YF85",1,1.95686010162888
"1814","UBP4","Other","8.5","YF85",2,1.70146048633167
"1815","UBP4","Other","8.5","YF85",3,2.5537770960561
"1816","UBP4","Other","8.5","YF85",4,4.89680619465232
"1817","UBP4","Other","8.5","YF85",5,8.35897825931722
"1818","UBP4","Other","8.5","YF85",6,12.0488413788645
"1819","UBP4","Other","8.5","YF85",7,14.9873510531058
"1820","UBP4","Other","8.5","YF85",8,16.0530525716952
"1821","UBP4","Other","8.5","YF85",9,14.8456869610827
"1822","UBP4","Other","8.5","YF85",10,11.7609695435136
"1823","UBP4","Other","8.5","YF85",11,7.65361873105281
"1824","UBP4","Other","8.5","YF85",12,4.1138405115835
"1825","WDD","2030s","4.5","CRD45",1,6.58398670101667
"1826","WDD","2030s","4.5","CRD45",2,6.26960913436199
"1827","WDD","2030s","4.5","CRD45",3,5.55412638521515
"1828","WDD","2030s","4.5","CRD45",4,6.59363983245199
"1829","WDD","2030s","4.5","CRD45",5,9.07657788906253
"1830","WDD","2030s","4.5","CRD45",6,11.9719803507401
"1831","WDD","2030s","4.5","CRD45",7,14.3070963729217
"1832","WDD","2030s","4.5","CRD45",8,15.4123784199346
"1833","WDD","2030s","4.5","CRD45",9,14.7549700956269
"1834","WDD","2030s","4.5","CRD45",10,12.6805949932859
"1835","WDD","2030s","4.5","CRD45",11,9.5556190135088
"1836","WDD","2030s","4.5","CRD45",12,8.16900928197173
"1837","WDD","2030s","8.5","CRD85",1,5.86896258745075
"1838","WDD","2030s","8.5","CRD85",2,4.88499988283343
"1839","WDD","2030s","8.5","CRD85",3,5.12539033201038
"1840","WDD","2030s","8.5","CRD85",4,6.21824583821449
"1841","WDD","2030s","8.5","CRD85",5,8.96262837094165
"1842","WDD","2030s","8.5","CRD85",6,11.8596136197651
"1843","WDD","2030s","8.5","CRD85",7,14.3175063254079
"1844","WDD","2030s","8.5","CRD85",8,15.4461903506098
"1845","WDD","2030s","8.5","CRD85",9,15.0492272286796
"1846","WDD","2030s","8.5","CRD85",10,13.3171923077966
"1847","WDD","2030s","8.5","CRD85",11,9.46276150951595
"1848","WDD","2030s","8.5","CRD85",12,7.6861640155906
"1849","WDD","2060s","4.5","CRD45",1,8.53429959130987
"1850","WDD","2060s","4.5","CRD45",2,7.57028377243525
"1851","WDD","2060s","4.5","CRD45",3,7.00815050999793
"1852","WDD","2060s","4.5","CRD45",4,10.2935184169312
"1853","WDD","2060s","4.5","CRD45",5,12.6605113298306
"1854","WDD","2060s","4.5","CRD45",6,14.4439158062214
"1855","WDD","2060s","4.5","CRD45",7,16.2259284300538
"1856","WDD","2060s","4.5","CRD45",8,16.9091538542556
"1857","WDD","2060s","4.5","CRD45",9,16.164656790532
"1858","WDD","2060s","4.5","CRD45",10,14.3000798660629
"1859","WDD","2060s","4.5","CRD45",11,11.4809763878934
"1860","WDD","2060s","4.5","CRD45",12,9.25270207008272
"1861","WDD","2060s","8.5","CRD85",1,9.27605387583327
"1862","WDD","2060s","8.5","CRD85",2,8.03729943533907
"1863","WDD","2060s","8.5","CRD85",3,8.41994996094475
"1864","WDD","2060s","8.5","CRD85",4,9.86995883436445
"1865","WDD","2060s","8.5","CRD85",5,12.630790614657
"1866","WDD","2060s","8.5","CRD85",6,14.8211165709593
"1867","WDD","2060s","8.5","CRD85",7,17.7216379863278
